id,asset_id,status,common_name,genus,species,variety,species_code,dbh,dbh_range,age,canopy,canopy_m,health,height,height_m,legal,risk,riskid,structure,ule,vigour,circumference,overhead_cables,base_material,park_tree,private_tree,geom,lng,lat,approx_address,suburb,significant_tree,tpz,srz,removed_reason,removed_notes,GlobalID
4667710,164452,Tree,Kaffir Plum,Harpephyllum,caffrum,None,0,54,None,Mature,5-10m,6,Good,5-10m,5,None,None,0,Good,None,High Vigour,1-2m,,,1,0,0101000020E6100000B345D26EF4526140F1151726577541C0,138.592338000000012,-34.91672207,Park 01 - Pirltawardli - Park Tree - Harpephyllum Caffrum,North Adelaide,No,6.480000000000000,2.660000000000000,None,None,{53EC37E3-7F85-4F6F-97A9-164554B86CF6}
4667902,164665,Tree,Cross-Leaf Honey-Myrtle,Melaleuca,decussata,None,0,36,None,Mature,2-5m,5,Average,<5m,3,None,None,0,Poor,None,Medium Vigour,1-2m,,,1,0,0101000020E6100000596721A6A95261402A77D98EAD7441C0,138.583209100000005,-34.91154657,Park 01 - Pirltawardli - Park Tree - Melaleuca Decussata,North Adelaide,No,4.320000000000000,2.240000000000000,None,None,{B9019253-04F1-47B9-A233-2E5612AF7819}
4668089,164878,Tree,Scented Paperbark,Melaleuca,squarrosa,None,0,10,None,Juvenile,5-10m,3,Good,<5m,3,None,None,0,Poor,None,High Vigour,Less than 1m,,,1,0,0101000020E6100000D34CF73AA9526140067ED8FB227441C0,138.583157999999997,-34.90731762,Park 01 - Pirltawardli - Park Tree - Melaleuca Squarrosa,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{296C9BDB-1011-4EC9-8263-85A7F24CEE5C}
4668345,165165,Tree,Peach,Prunus,persica,None,0,4,None,Juvenile,<2m,6,Good,<5m,6,None,None,0,Good,None,Medium Vigour,Less than 1m,,,1,0,0101000020E6100000B8681206AF52614059FF42EAD17341C0,138.583865199999991,-34.9048436,Park 01 - Pirltawardli - Park Tree - Prunus Persica,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{DF74AD1E-7B13-4799-BE5A-317F92650BF1}
4668911,165801,Tree,Weeping Ti Tree,Leptospermum,longifolium,None,0,14,None,Mature,5-10m,5,Average,5-10m,5,None,None,0,Good,None,Medium Vigour,Less than 1m,,,1,0,0101000020E6100000C93D5DDDB1526140C9B9032BBD7341C0,138.584212000000008,-34.90421045,Park 01 - Pirltawardli - Park Tree - Leptospermum Longifolium,North Adelaide,No,2.000000000000000,1.510000000000000,None,None,{64B52F38-AFE5-4A35-B5F9-3673C8BA1C60}
4669892,166840,Tree,Blakely'S Red Gum,Eucalyptus,blakelyi,None,0,80,> 60cm,Mature,10-20m,16,Good,>20m,22,None,None,0,Good,None,High Vigour,2-3m,,,1,0,0101000020E6100000C9570229B15261409F842560EC7341C0,138.584125999999998,-34.90565111,Park 01 - Pirltawardli - Park Tree - Eucalyptus Blakelyi,North Adelaide,No,9.600000000000000,3.140000000000000,None,None,{840ABD1A-F8F6-408A-95A1-A54E0AD0FC07}
4670091,167057,Tree,Sweet Bursaria,Bursaria,spinosa,None,0,2,None,Young,<2m,4,Good,<5m,3,None,None,0,Good,None,High Vigour,Less than 1m,,,1,0,0101000020E610000027EA16CBBE52614006B9AC3EAE7341C0,138.585790199999991,-34.90375503,Park 01 - Pirltawardli - Park Tree - Umbellularia Californica,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{50D3E50A-AF72-4BF8-ADEB-152522DFD352}
4670098,167066,Tree,Showy Honey-Myrtle,Melaleuca,nesophila,None,0,54,None,Mature,10-20m,9,Good,5-10m,5,None,None,0,Poor,None,High Vigour,1-2m,,,1,0,0101000020E6100000A3474211C152614085CA01B3A97341C0,138.586067799999995,-34.90361631,Park 01 - Pirltawardli - Park Tree - Melaleuca Nesophila,North Adelaide,No,6.480000000000000,2.660000000000000,None,None,{323652EA-C9E0-44B4-9EF1-9DB7ACB2B908}
4670197,167181,Tree,Arizona Ash,Fraxinus,velutina,None,0,45,None,Mature,None,8,Good,5-10m,10,None,None,0,Good,None,Medium Vigour,1-2m,,,1,0,0101000020E610000072E14048D6526140432EE53A957341C0,138.588657500000011,-34.90299164,Park 01 - Pirltawardli - Park Tree - Fraxinus Velutina,North Adelaide,No,5.400000000000000,2.460000000000000,None,None,{79884665-CD36-4866-988B-28D8B660CD72}
4670566,167586,Tree,Pittosporum Species,Pittosporum,sp.,None,0,28,None,Mature,5-10m,0,Good,5-10m,0,None,None,0,Good,None,Medium Vigour,Less than 1m,,,1,0,0101000020E6100000D943FB5881536140BCC78089CB7741C0,138.609539500000011,-34.93589896,Park 18 - Wita Wirra - Himeji -Park Tree - Pittosporum sp.,Adelaide,No,3.360000000000000,2.020000000000000,None,None,{4A4529DB-2119-4559-97CE-C6F5B944EA6A}
4670578,168592,Tree,Sheoak,Allocasuarina,sp.,None,0,0,None,Semi Mature,None,0,None,None,3,None,None,0,None,None,Low Vigour,None,,,1,0,0101000020E6100000103D29931A5361407097BB9E817341C0,138.596993999999995,-34.90239319,Park 04 - Kangatilla - Park Tree - Allocasuarina Sp.,North Adelaide,No,,,None,None,{EA63CD89-1550-4AEF-89BB-760198C21599}
4670582,169598,Tree,Argyle Apple,Eucalyptus,cinerea,None,0,66,None,Mature,5-10m,0,Average,5-10m,13,None,Low,1,Average,10-20 years,Medium Vigour,1-2m,,,1,0,0101000020E6100000A93F0CBE7A5361406056CD188B7441C0,138.608733199999989,-34.9104949,Park 10 - Warnpangga -Park Tree - Eucalyptus cinerea,North Adelaide,No,7.920000000000000,2.890000000000000,None,None,{FE9E6425-9C85-429F-9F03-81102D916608}
4671539,168644,Tree,Rough Barked Apple,Angophora,floribunda,None,0,28,None,Senescent,None,0,Poor,5-10m,7,None,None,0,Good,None,Medium Vigour,Less than 1m,,,1,0,0101000020E61000007F2CE9CD8D5261409BB09A3A517541C0,138.579810100000003,-34.91654141,Park 27 - Tulya Wardli - Bonython - Park Tree - Angophora Floribunda,Adelaide,No,3.360000000000000,2.020000000000000,None,None,{F1271185-C6A4-43C3-A560-D126271CAE35}
4671612,168724,Tree,Red Mallee,Eucalyptus,oleosa,None,0,8,None,Juvenile,2-5m,0,Good,<5m,5,None,None,0,Good,None,High Vigour,Less than 1m,,,1,0,0101000020E6100000DFA5D42523536140027C5CC0707341C0,138.598040499999996,-34.9018784,Park 04 - Kangatilla -Park Tree - Eucalyptus oleosa,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{ADDB374C-2338-424A-A9C4-41D1EAB05B14}
4672802,169999,Tree,Tasmanian Snow Gum,Eucalyptus,coccifera,None,0,55,None,Mature,None,0,Good,10-20m,14,None,None,0,Good,None,High Vigour,1-2m,,,1,0,0101000020E61000000A87399C94526140D3F0351DE47441C0,138.580640899999992,-34.91321149,Park 27A - Tulya Wardli - John E. Brown - Park Tree - Eucalyptus Eucalyptus Coccifera,North Adelaide,No,6.600000000000000,2.680000000000000,None,None,{B099DADF-5124-49E1-ADB4-3306C2EEE08F}
4672831,170036,Tree,Hope Toun Mallee,Eucalyptus,leptocalyx,None,0,23,None,Mature,10-20m,0,Good,5-10m,7,None,None,0,Good,None,High Vigour,Less than 1m,,,1,0,0101000020E61000000746B98FB7526140F219DC18337541C0,138.584907399999992,-34.91562186,Park 27 - Tulya Wardli - Park Tree - Eucalyptus Leptocalyx,Adelaide,No,2.760000000000000,1.860000000000000,None,None,{A06819AA-88F3-441E-9C70-A20B60C2F2DF}
4673293,170539,Tree,Swamp Yate,Eucalyptus,occidentalis,None,0,10,None,Juvenile,5-10m,0,Good,5-10m,5,None,None,0,Good,None,High Vigour,Less than 1m,,,1,0,0101000020E6100000633035F831536140B78B7AD2537341C0,138.599849799999987,-34.90099555,Park 05 - Ngampa Yarta -Park Tree - Eucalyptus occidentalis,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{AB2A9441-94E6-4F58-A738-BD72D4FCF3FC}
4673686,170974,Tree,Torwood,Eucalyptus,torwood,None,0,30,None,Mature,2-5m,0,Good,<5m,5,None,None,0,Good,None,High Vigour,Less than 1m,,,1,0,0101000020E61000005F2E3DF52353614003859397297341C0,138.598139400000008,-34.89970679,Park 05 - Ngampa Yarta -Park Tree - Eucalyptus torwood,North Adelaide,No,3.600000000000000,2.080000000000000,None,None,{37974EEF-A66A-4F03-8329-464EFF808A30}
4673734,171033,Tree,Bracelet Honey Myrtle,Melaleuca,armillaris,None,0,72,> 60cm,Mature,5-10m,10,Average,5-10m,8,Significant,Low,1,Average,> 20 years,High Vigour,2-3m,,,1,0,0101000020E6100000E9D73109F2526140D95F5541B57541C0,138.592045399999989,-34.91959397,Park 27C - Tulya Wardli - Helen Mayo - Park Tree - Melaleuca Sp.,Adelaide,Yes,8.640000000000001,3.000000000000000,None,None,{16BBCDA2-B41A-4396-BC34-122DA58F6345}
4673742,171041,Tree,White Mulberry,Morus,alba,None,0,46,None,Mature,5-10m,0,Good,5-10m,6,None,None,0,Average,None,Medium Vigour,1-2m,,,1,0,0101000020E6100000A2F8E75894526140FA6D5F72697541C0,138.580608799999993,-34.91728048,Park 27 - Tulya Wardli - Bonython - Park Tree - Morus Alba,Adelaide,No,5.520000000000000,2.490000000000000,None,None,{406D9FC5-9AB7-4A7F-99BC-0B81906630A5}
4674331,171690,Tree,Bald Cypress,Taxodium,distichum,None,0,22,None,Juvenile,5-10m,0,Good,5-10m,8,None,None,0,Good,None,High Vigour,Less than 1m,,,1,0,0101000020E61000009D33FD6DAA526140CA907C883A7541C0,138.583304400000003,-34.91584879,Park 27 - Tulya Wardli - Bonython - Park Tree - Unknown,Adelaide,No,2.640000000000000,1.820000000000000,None,None,{ACA98F69-11EF-42A9-90A4-771D4FF519A0}
4674856,172257,Tree,Wandoo,Eucalyptus,wandoo,None,0,60,None,Mature,10-20m,0,Good,10-20m,13,None,None,0,Average,None,High Vigour,1-2m,,,1,0,0101000020E6100000D1CABDC06C5361407D4F590BBB7341C0,138.607025499999992,-34.90414564,Park 06 - Nantu Wama -Park Tree - Eucalyptus wandoo,North Adelaide,No,7.200000000000000,2.780000000000000,None,None,{883E1658-7EEC-40B2-89A1-42FB121AD3AD}
4675112,172574,Tree,Coral Tree,Erythrina,x sykesii,None,0,0,None,Mature,None,0,None,None,8,None,None,0,None,None,Medium Vigour,None,,,1,0,0101000020E610000043FA92328E526140520548D9477541C0,138.579858099999996,-34.91625515,Park 27 - Tulya Wardli - Bonython - Park Tree - Erythrina X Sykesii,Adelaide,No,,,None,None,{6BA9D438-DA63-4EBA-A1E8-3D935AC6DC59}
4675966,173511,Tree,Shoestring Acacia,Acacia,stenophylla,None,0,10,None,Mature,2-5m,0,Good,<5m,3,None,None,0,Average,None,High Vigour,Less than 1m,,,1,0,0101000020E6100000CDA2C1B77A5261408E9299036B7441C0,138.577480199999997,-34.90951581,Park 27 - Tulya Wardli - Bonython - Park Tree - Acacia Sp.,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{CECF496D-9006-4EA0-BEC3-9AA344849581}
4676269,173855,Tree,Ash Tree,Fraxinus,sp.,None,0,21,None,Mature,5-10m,0,Average,5-10m,3,None,None,0,Good,None,High Vigour,Less than 1m,,,1,0,0101000020E610000018E36833B35261407437FC2C1E7541C0,138.584375099999988,-34.91498339,Park 27 - Tulya Wardli - Park Tree - Fraxinus Angustifolia Raywoodii,Adelaide,No,2.520000000000000,1.790000000000000,None,None,{BB089997-8D3A-4695-8A2E-6A2129D2A5D2}
4677959,175710,Tree,Bloodwood,Corymbia,sp.,None,0,3,None,Juvenile,2-5m,0,Good,<5m,5,None,None,0,Good,None,Medium Vigour,Less than 1m,,,1,0,0101000020E6100000C60AC8A8FC5261405D1D190E787341C0,138.593342199999995,-34.90210129,Park 02 - Pardipardinyilla -Park Tree - Corymbia sp.,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{4200EB95-CB8C-4D05-98EA-894FBB237273}
4677985,175740,Tree,Broad-leaved Paperbark,Melaleuca,quinquenervia,None,0,20,None,Mature,5-10m,0,Average,<5m,5,None,None,0,Average,None,Low Vigour,Less than 1m,,,1,0,0101000020E61000000F37F11F9C5261405070D2B06F7541C0,138.581558199999989,-34.91747103,Park 27 - Tulya Wardli - Bonython - Park Tree - Melaleuca Melaleuca Styphelioides,Adelaide,No,2.400000000000000,1.750000000000000,None,None,{7C97531F-8EAF-47DF-8717-8A7C4D6D3160}
4678694,176519,Tree,Brachychiton,Brachychiton,sp.,None,0,52,None,Mature,10-20m,0,Good,5-10m,10,None,None,0,Good,None,High Vigour,1-2m,,,1,0,0101000020E61000005B3FFD678D5261401036864AED7441C0,138.579761499999989,-34.91349155,Park 27 - Tulya Wardli - Bonython - Park Tree - Brachychiton X Hybrida,Adelaide,No,6.240000000000000,2.620000000000000,None,None,{E48060CA-9B91-4792-BDE1-C3B9D0361A84}
4678990,176860,Tree,Eyre Peninsula Blue Gum,Eucalyptus,petiolaris,None,0,14,None,Mature,2-5m,0,Good,<5m,5,None,None,0,Average,None,Medium Vigour,Less than 1m,,,1,0,0101000020E61000004C81165C7D5261401B0FD7E6567441C0,138.577802700000007,-34.90890203,Park 27A - Tulya Wardli - John E. Brown - Park Tree - Eucalyptus Petiolaris,North Adelaide,No,2.000000000000000,1.510000000000000,None,None,{3B07F75E-76AB-4F46-857E-4C2951CDB0E5}
4681180,179256,Tree,Sheoak,Allocasuarina,torulosa,None,0,13,None,Senescent,<2m,0,Poor,<5m,4,None,None,0,Good,None,Medium Vigour,Less than 1m,,,1,0,0101000020E610000018BA6D3A9D526140253A9181B87441C0,138.581692900000007,-34.91188068,Park 27A - Tulya Wardli - John E. Brown - Park Tree - Allocasuarina Torulosa,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{E42FD36C-0343-48A2-89E9-11F1A751A7A3}
4681531,179653,Tree,White Cedar,Unknown,azedarach,None,0,55,None,Mature,5-10m,8,Good,5-10m,8,None,None,0,Average,None,Medium Vigour,1-2m,,,1,0,0101000020E6100000CBAB297F2D5361407FD381CDB57641C0,138.599303800000001,-34.92742318,Victoria Sq - Tarntanyangga -Park Tree - Unknown,Adelaide,No,6.600000000000000,2.680000000000000,None,None,{C3C737F5-A1CE-409D-9AB7-241A444F9822}
4681746,179885,Tree,Andean Alder,Alnus,acuminate,None,0,17,None,Mature,2-5m,5,Good,<5m,6,None,None,0,Good,None,Medium Vigour,Less than 1m,,,0,0,0101000020E61000004900EDFD7C536140AEF36F977D7741C0,138.609007800000001,-34.93352025,Ely Pl -Street Tree - Alnus acuminate,Adelaide,No,2.040000000000000,1.640000000000000,None,None,{89F2B52B-EFBC-4623-AD74-446D46B1C695}
4681752,179892,Tree,American basswood,Tilia,americana,None,0,3,None,Young,<2m,1,Good,<5m,2,None,Low,1,Good,> 20 years,Medium Vigour,Less than 1m,,,1,0,0101000020E61000004D30BD792153614017F4FF26EB7441C0,138.597836370000010,-34.91342628,Park 26 - Tarntanya Wama - Pennington West - Park Tree - Cedrus Sp.,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{9302FD0F-E5FB-4268-870F-BDD584A7820F}
4681963,180130,Tree,Cypress Oak,Quercus,robur,Fastigiata,0,3,None,Juvenile,2-5m,1,Good,<5m,2,None,None,0,Good,None,Medium Vigour,Less than 1m,,,1,0,0101000020E6100000E76F422102536140FD87B2BF057541C0,138.594009999999997,-34.91423794,Park 26 - Tarntanya Wama - Park Tree - Quercus Robur,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{689FCF02-7414-4F76-815D-45CFEA624F27}
4683750,182049,Tree,China Doll,Radermachera,sinica,None,0,40,None,Mature,5-10m,10,Good,5-10m,10,None,None,0,Good,None,Medium Vigour,1-2m,,,1,0,0101000020E61000000ADB4FC6B8526140B9D2BEFB5B7841C0,138.585055500000010,-34.94030711,Park 22 - Wikaparntu Wirra -Park Tree - Radermachera sinica,Adelaide,No,4.800000000000000,2.340000000000000,None,None,{BC055181-EC6C-443D-88AE-7BBE29B9055D}
4683769,182067,Tree,Weeping Fig,Ficus,benjamina,None,0,20,None,Juvenile,5-10m,5,Good,<5m,5,None,None,0,Good,None,Medium Vigour,Less than 1m,,,1,0,0101000020E61000005DBAEE528F526140A296E656087441C0,138.579995599999990,-34.9065045,Park 27B - Tulya Wardli - Mary Lee - Park Tree - Ficus Benjamina,North Adelaide,No,2.400000000000000,1.750000000000000,None,None,{5164A927-D407-4FDE-9C96-0888AFB3187D}
4685475,183909,Tree,Bunya Bunya Pine,Araucaria,bidwillii,None,0,0,None,Semi Mature,None,10,None,None,10,None,None,0,None,None,Medium Vigour,None,,,1,0,0101000020E6100000BCFD5EAF955261407F3EA1095A7641C0,138.580772099999990,-34.92462273,Park 24 - Tampawardli - Park Tree - Araucaria Bidwillii,Adelaide,No,,,None,None,{F99D77F1-A15E-473F-A1FD-A45DD3331CB0}
4685837,184273,Tree,White Poplar,Unknown,populus alba,None,0,0,< 15cm,Juvenile,<2m,0,Good,<5m,0,None,Low,1,Good,> 20 years,Medium Vigour,Less than 1m,,,1,0,0101000020E61000001781B1BE8153614021492090117841C0,138.609588000000002,-34.93803598,Park 19 - Pityarrilla -Park Tree - Unknown,Adelaide,No,,,None,None,{2F007089-A442-4254-9D12-9CE25DA71679}
4687409,185931,Tree,Needle Bush,Hakea,sp.,None,0,0,None,Mature,None,10,None,None,10,None,None,0,None,None,Medium Vigour,None,,,1,0,0101000020E6100000E13A10A3B1536140A15136BC0B7841C0,138.615434200000010,-34.93785813,Park 17 - Tuthangga - Park Tree - Hakea Sp.,Adelaide,No,,,None,None,{AA9CD1BC-A6A3-4B89-84D0-192257F47FE1}
4688019,186576,Removed,Deodar,Cedrus,deodara,Highland Gold,0,0,None,Senescent,<2m,1,Poor,<5m,2,None,None,0,Poor,None,High Vigour,Less than 1m,,,1,0,0101000020E6100000D8282D54055361404DC43268AE7441C0,138.594400489999998,-34.91157248,Park 28 - Pangki Pangki - Park Tree - Cedrus Deodara 'Highland Gold',North Adelaide,No,,,Previously Removed,None,{35EC5808-1832-4686-97F3-A5B9F869128D}
4688136,186699,Tree,Red Leaf Photinia,Photinia,robusta,None,0,97,> 60cm,Mature,10-20m,6,Good,10-20m,9,None,Low,1,None,10-20 years,High Vigour,2-3m,,,1,0,0101000020E610000061945632B6536140FE018362337641C0,138.615990799999992,-34.92344314,Park 14 - Murlawirrapurka - Park Tree - Photinia Robusta,Adelaide,No,11.640000000000001,3.400000000000000,None,None,{10CD8D74-FF44-455C-9CFE-2B35425DA050}
4688430,187001,Tree,Warty Yate,Eucalyptus,megacornuta,None,0,0,None,None,None,7,None,None,7,None,None,0,None,None,Dying Tree,None,,,1,0,0101000020E6100000136B4CE3B252614066B6F148387641C0,138.584336900000011,-34.92359268,Park 25 - Narnungga - Park Tree - Eucalyptus Megacornuta,Adelaide,No,,,Previously Removed,None,{271BB585-BBFB-4801-A5CE-D5D00431CAC4}
4688615,187185,Tree,Lombardy Poplar,Populus,nigra italica,None,0,0,None,None,None,5,None,None,7,None,None,0,None,None,Low Vigour,None,,,1,0,0101000020E610000041A50007A3526140B93D5AFFDB7541C0,138.582400799999988,-34.92077629,Park 25 - Narnungga - Park Tree - Populus Nigra Italica,Adelaide,No,,,None,None,{5E008C36-5170-41D4-8F0A-DB48AA00DE4F}
4688694,187265,Removed,Fiddlewood,Citharexylem,spinosums,None,0,0,None,None,None,7,None,None,7,None,None,0,None,None,High Vigour,None,,,1,0,0101000020E6100000E2282FE8B3526140ED621E22037641C0,138.584461299999987,-34.92197062,Park 25 - Narnungga - Park Tree - Citharexylem Spinosums,Adelaide,No,,,Previously Removed,None,{258F89D9-7F7D-4C67-ACCF-0DA47245BB58}
4688818,187391,Tree,Camphor Laurel,Cimmamomum,camphora,None,0,82,> 60cm,Mature,5-10m,8,Good,5-10m,14,None,None,0,Good,None,Medium Vigour,2-3m,,,1,0,0101000020E61000005ADF1B9E79536140A97F3948C27741C0,138.608595900000012,-34.93561652,Park 18 - Wita Wirra - Osmond -Park Tree - Cimmamomum camphora,Adelaide,No,9.840000000000000,3.170000000000000,None,None,{681A4B6F-418C-45A1-B148-7710342F7DFB}
4688857,187430,Tree,Arbutus Species,Arbutus,sp.,None,0,71,> 60cm,Mature,5-10m,7,Good,5-10m,7,None,None,0,Good,None,Medium Vigour,2-3m,,,1,0,0101000020E61000001FD37F7B8353614087C50325E07741C0,138.609800100000001,-34.93652785,Park 18 - Wita Wirra -Park Tree - Arbutus sp.,Adelaide,No,8.520000000000000,2.980000000000000,None,None,{E5A24A17-62E2-4A1F-8080-56927E7EFEF9}
4688958,187544,Tree,Fan Palm,Washingtonia,sp.,None,0,13,< 15cm,Mature,2-5m,0,Good,10-20m,0,None,Low,1,Good,10-20 years,High Vigour,Less than 1m,,,1,0,0101000020E6100000E686F0798F53614054C18F072E7641C0,138.611264199999994,-34.92327971,Park 14 - Murlawirrapurka - Park Tree - Quercus Robur,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{5D55F454-D295-4014-A566-0E1E2A750072}
4688964,187550,Tree,Orchid Tree,Bauhinia,sp.,None,0,0,None,Juvenile,None,1,None,None,2,None,None,0,None,None,High Vigour,None,,,1,0,0101000020E6100000B9A981E63353614002045A57587541C0,138.600085500000006,-34.91675846,Park 12 - Karrawirra - South Bank - Park Tree - Bauhinia Sp.,Adelaide,No,,,None,None,{5EA8C5A1-993F-479E-BF01-78D1C58E5CBE}
4688985,211955,Tree,Japanese Zelkova,Zelkova,serrata,green vase,0,14,None,Juvenile,5-10m,0,Good,5-10m,0,None,None,0,Good,None,None,Less than 1m,,,0,0,0101000020E61000004339D1AE425361400FA7FE07F97541C0,138.601889999999997,-34.92166233,Gawler Pl - Street Tree - Zelkova serrata,Adelaide,No,2.000000000000000,1.510000000000000,None,None,{2D68C260-9477-4EAA-9669-012C4F3C7F66}
4689571,219648,Tree,Blackthorn,Prunus,spinosa,None,0,28,None,Mature,5-10m,0,Good,5-10m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E61000007D224F922E536140530B5F3EDD7741C0,138.599435000000000,-34.93643932,Park 21 - Walyu Yarta - Veale Gardens -Park Tree - Prunus spinosa,Adelaide,No,3.360000000000000,2.020000000000000,None,None,{88B6FB06-0BA5-429B-BB9D-63FFC0E7BD98}
4689873,230277,Tree,Crepe myrtle (White),Lagerstroemia,indica,"""Natchez""",0,2,< 15cm,Juvenile,<2m,0,Good,<5m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,1,0,0101000020E61000001719B2F4A0536140018008162C7641C0,138.613397929999991,-34.9232204,Park 14 - Rymill Park - Murlawirrapurka - Park Tree - Jacaranda Mimosifolia,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{8353C61C-24C3-46B6-8A0A-E23D83BBF2D6}
4689885,230468,Tree,-,Pinus,halapensis,None,0,0,None,None,None,0,None,None,0,None,None,0,None,None,None,None,,,1,0,0101000020E61000005EB7ADD2C25261409DD5027B4C7641C0,138.586282100000005,-34.924209,Park 25 - Narnungga - Gladys Elphick - Park Tree - Pinus Halapensis,Adelaide,No,,,None,None,{8DA60E04-F1E6-421E-A99D-228CEEBAE28E}
4690018,238820,Tree,Cypress,Cupressuss,sp.,None,0,35,None,Mature,10-20m,0,Good,10-20m,0,None,None,0,Good,None,None,1-2m,,,1,0,0101000020E6100000C956975382536140317898F6CD7741C0,138.609658999999994,-34.935973,Park 18 - Wita Wirra -Park Tree - Cupressuss sp.,Adelaide,No,4.200000000000000,2.220000000000000,None,None,{906DE73A-5AE0-4056-91FF-6007BBE5E2D3}
4690022,238824,Tree,Canary Island Date Palm,Phoenix,caneriensis,None,0,48,None,Mature,10-20m,0,Good,10-20m,0,None,None,0,Good,None,None,1-2m,,,1,0,0101000020E61000009415C3D581536140E9633E20D07741C0,138.609599000000003,-34.936039,Park 18 - Wita Wirra -Park Tree - Phoenix caneriensis,Adelaide,No,5.760000000000000,2.530000000000000,None,None,{4F1C3421-B26F-4700-844B-12DC19A9FAE4}
4690023,238825,Tree,Japanese Black Pine,Pinus,thunbergii,None,0,30,30-45cm,Semi Mature,5-10m,0,Good,5-10m,0,None,Low,1,Fair,10-20 years,None,Less than 1m,,,1,0,0101000020E6100000566133C08553614054E6E61BD17741C0,138.610076999999990,-34.936069,Park 18 - Wita Wirra -Park Tree - Pinus thunbergii,Adelaide,No,3.600000000000000,2.080000000000000,None,None,{C57B358C-F3D4-4A22-993D-B735DDAE72BE}
4690037,238839,Tree,Nashi Pear,Pyrus,pyrifolia,None,0,23,15-30cm,Mature,2-5m,0,Good,<5m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,1,0,0101000020E6100000C7D45DD9855361402B6A300DC37741C0,138.610088999999988,-34.93564,Park 18 - Wita Wirra -Park Tree - Pyrus pyrifolia,Adelaide,No,2.760000000000000,1.860000000000000,None,None,{D74E32BA-ED69-4438-8F4E-FFD6C37D89F9}
4690062,238864,Tree,Japanese Mulberry,Morus,bomcycis,None,0,29,None,Mature,5-10m,0,Good,5-10m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E61000002254A9D983536140F33B4D66BC7741C0,138.609845000000007,-34.935437,Park 18 - Wita Wirra -Park Tree - Morus bomcycis,Adelaide,No,3.480000000000000,2.050000000000000,None,None,{B3475A1A-D123-40C2-B11C-0CCA3FA8FAE3}
4690065,238868,Tree,Kyotto Nishiki,Pinus,thunbergii,Nishiki,0,11,None,Mature,2-5m,0,Good,<5m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E6100000F25CDF8783536140E9465854C47741C0,138.609805999999992,-34.935679,Park 18 - Wita Wirra -Park Tree - Pinus thunbergii,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{CDA554F4-033A-4399-AEFD-C031B9BD7E9C}
4690076,238879,Tree,Japanese Cherry,Prunus,serrulata,None,0,7,None,Mature,2-5m,0,Good,<5m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E61000001CB1169F82536140A6EF3504C77741C0,138.609694999999988,-34.935761,Park 18 - Wita Wirra -Park Tree - Prunus serrulata,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{E6539410-E057-4774-AE2F-97089CD46CC3}
4690094,238897,Tree,Trident Maple,Acer,buergerianum,None,0,29,None,Mature,5-10m,0,Good,5-10m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E610000016A6EF3584536140341477BCC97741C0,138.609889000000010,-34.935844,Park 18 - Wita Wirra -Park Tree - Acer buergerianum,Adelaide,No,3.480000000000000,2.050000000000000,None,None,{2FB9F17F-7912-4804-8790-2C194D78D5EF}
4690101,238904,Tree,Longleaf Pine,Pinus,paulustris,None,0,62,None,Mature,10-20m,0,Good,10-20m,0,None,None,0,Good,None,None,1-2m,,,1,0,0101000020E610000016A6EF35845361407C28D192C77741C0,138.609889000000010,-34.935778,Park 18 - Wita Wirra -Park Tree - Pinus paulustris,Adelaide,No,7.440000000000000,2.820000000000000,None,None,{31C25B66-E18A-4397-AD96-0F33401ED4A8}
4690106,238909,Tree,Red Maple,Acer,rubrum,None,0,5,None,Juvenile,2-5m,0,Good,<5m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E6100000ECF82F1084536140CDC98B4CC07741C0,138.609870999999998,-34.935556,Park 18 - Wita Wirra -Park Tree - Acer rubrum,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{E78FCE27-5C21-4C4F-BD17-9046D2D9ACFB}
